ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,daily_return,cumulative_return,ma5,ma20,month,stock_name,industry
600519.SH,2025-05-08,1553.0,1592.78,1549.83,1578.19,1555.0,23.19,1.4913,33481.06,5265446.444,0.014913183279742892,0.06061155913978489,1554.8780000000002,1554.378,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-09,1578.99,1597.45,1575.05,1591.18,1578.19,12.99,0.8231,23671.9,3757574.546,0.008230948111444203,0.06934139784946236,1564.3139999999999,1556.687,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-12,1598.0,1618.93,1596.61,1604.5,1591.18,13.32,0.8371,24735.33,3967785.8,0.008371145942005276,0.07829301075268824,1575.8139999999999,1559.86,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-13,1608.92,1608.92,1585.11,1590.3,1604.5,-14.2,-0.885,21258.29,3386617.848,-0.00885010906824557,0.06875000000000009,1583.834,1561.925,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-14,1590.0,1645.0,1588.18,1634.99,1590.3,44.69,2.8102,39460.12,6394735.058,0.02810161604728667,0.09878360215053772,1599.8319999999999,1565.2255,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-15,1634.8,1643.59,1624.13,1632.01,1634.99,-2.98,-0.1823,24732.85,4043402.636,-0.0018226411170710888,0.09678091397849475,1610.596,1569.2265000000002,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-16,1633.99,1636.99,1614.13,1614.13,1632.01,-17.88,-1.0956,22935.22,3714508.659,-0.0109558152217204,0.08476478494623674,1615.186,1572.033,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-19,1596.0,1600.0,1573.88,1578.98,1614.13,-35.15,-2.1776,38062.83,6021950.01,-0.021776436842137925,0.061142473118279694,1610.082,1573.0234999999998,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-20,1580.0,1594.8,1575.1,1586.0,1578.98,7.02,0.4446,19521.53,3095742.637,0.004445908117898911,0.0658602150537635,1609.2220000000002,1573.8235,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-21,1585.0,1595.94,1580.97,1580.97,1586.0,-5.03,-0.3172,19794.64,3143941.416,-0.0031715006305169657,0.06247983870967744,1598.4180000000001,1574.575,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-22,1580.99,1584.99,1570.1,1580.0,1580.97,-0.97,-0.0614,15090.24,2381236.586,-0.0006135473791406554,0.06182795698924726,1588.016,1576.025,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-23,1575.2,1587.9,1571.66,1572.6,1580.0,-7.4,-0.4684,21537.0,3399424.961,-0.004683544303797471,0.05685483870967745,1579.71,1577.2150000000001,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-26,1570.0,1574.63,1545.0,1550.5,1572.6,-22.1,-1.4053,27086.53,4212944.43,-0.014053160371359508,0.042002688172043,1574.014,1577.14,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-27,1551.0,1558.6,1543.51,1543.9,1550.5,-6.6,-0.4257,17752.13,2748945.675,-0.004256691389874168,0.037567204301075297,1565.5939999999998,1576.7225,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-28,1543.99,1546.46,1533.0,1537.0,1543.9,-6.9,-0.4469,16265.68,2504624.605,-0.004469201373145992,0.03293010752688175,1556.8,1576.0725,2025-05,贵州茅台,食品饮料
