ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,daily_return,cumulative_return,ma5,ma20,month,stock_name,industry
002594.SZ,2025-05-07,365.0,365.68,358.14,359.2,359.96,-0.76,-0.2111,108839.9,3937980.382,-0.0021113457050783158,0.32497233493176014,357.45,351.586,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-08,356.52,361.98,355.7,359.28,359.2,0.08,0.0223,83381.69,2994908.337,0.0002227171492203972,0.325267428992992,357.306,353.462,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-09,360.75,366.0,359.3,363.22,359.28,3.94,1.0966,143726.16,5218995.471,0.010966377198842192,0.33980081150866903,358.95,355.2475,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-12,365.0,370.28,360.58,370.28,363.22,7.06,1.9437,161370.17,5890708.994,0.019437255657728025,0.3658428624123946,362.388,357.5315,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-13,376.0,376.58,366.03,366.5,370.28,-3.78,-1.0208,131771.07,4874657.844,-0.010208490871772669,0.35189966801918193,363.696,359.0365,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-14,366.5,373.1,363.36,373.1,366.5,6.6,1.8008,135693.07,5012059.707,0.018008185538881394,0.37624492807082355,366.476,359.9425,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-15,373.0,385.0,369.28,376.8,373.1,3.7,0.9917,208801.37,7894571.015,0.009916912355936613,0.38989302840280415,369.98,360.83250000000004,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-16,375.03,390.99,373.58,389.17,376.8,12.37,3.2829,229327.94,8858484.484,0.03282908704883236,0.435521947620805,375.16999999999996,362.2925,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-19,388.0,388.0,377.0,382.81,389.17,-6.36,-1.6342,161372.81,6159126.224,-0.016342472441349565,0.4120619697528596,377.67600000000004,363.82550000000003,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-20,383.5,394.8,381.5,394.8,382.81,11.99,3.1321,172099.91,6705400.029,0.03132102087197297,0.4562891921800081,383.336,366.0815,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-21,393.94,404.0,391.01,400.0,394.8,5.2,1.3171,199478.86,7967115.092,0.01317122593718345,0.47547030616008934,388.716,368.7815,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-22,399.98,405.56,398.0,398.8,400.0,-1.2,-0.3,146362.8,5868800.084,-0.0030000000000000027,0.47104389524160917,393.116,371.2835,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-23,399.0,416.98,398.13,405.0,398.8,6.2,1.5547,235574.18,9627525.188,0.015546639919759242,0.49391368498709043,396.282,373.7915,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-26,401.81,403.0,380.0,381.0,405.0,-24.0,-5.9259,309550.63,12014228.946,-0.059259259259259234,0.4053854666174852,395.91999999999996,374.242,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-27,375.88,381.0,368.88,372.41,381.0,-8.59,-2.2546,230275.44,8594833.865,-0.022545931758530147,0.37369974179269727,391.442,374.5625,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-28,372.41,372.95,362.07,362.88,372.41,-9.53,-2.559,177753.88,6513230.209,-0.02559007545447234,0.33854666174843295,384.01800000000003,374.165,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-29,359.59,366.0,355.08,361.13,362.88,-1.75,-0.4823,192061.13,6942900.395,-0.004822530864197483,0.3320914791589826,376.48400000000004,374.2215,2025-05,比亚迪,汽车新能源
002594.SZ,2025-05-30,357.02,358.8,351.3,352.3,361.13,-8.83,-2.4451,190559.91,6733498.591,-0.02445102871542104,0.2995204721504987,365.944,374.0865,2025-05,比亚迪,汽车新能源
002594.SZ,2025-06-03,351.25,357.99,349.0,356.0,352.3,3.7,1.0502,181892.7,6453885.813,0.010502412716434817,0.31316857248247953,360.944,374.232,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-04,359.5,364.32,358.15,360.52,356.0,4.52,1.2697,146904.1,5311224.037,0.012696629213483135,0.3298413869420884,358.566,374.26,2025-06,比亚迪,汽车新能源
